seqnames	genes_in_operon_all	size_operon	operon_seen	covered_by	perc_seen	gene
NC_000913.3	b1266,b1267	2	14	47	29.7872340425532	b1266
NC_000913.3	b1266	1	26	47	55.3191489361702	b1266
NC_000913.3	b1266,b1267,b1268	3	7	23	30.4347826086957	b1267
NC_000913.3	b1266,b1267	2	14	23	60.8695652173913	b1267
NC_000913.3	b1266,b1267,b1268	3	7	11	63.6363636363636	b1268
NC_000913.3	b1269	1	94	98	95.9183673469388	b1269
NC_000913.3	b1272	1	24	27	88.8888888888889	b1272
NC_000913.3	b1273	1	72	75	96	b1273
NC_000913.3	b1274	1	71	71	100	b1274
NC_000913.3	b1275	1	18	18	100	b1275
NC_000913.3	b1276,b1277	2	8	18	44.4444444444444	b1276
NC_000913.3	b1276	1	10	18	55.5555555555556	b1276
NC_000913.3	b1276,b1277	2	8	26	30.7692307692308	b1277
NC_000913.3	b1277	1	18	26	69.2307692307692	b1277
NC_000913.3	b1279,b1280	2	8	17	47.0588235294118	b1279
NC_000913.3	b1279	1	8	17	47.0588235294118	b1279
NC_000913.3	b1280	1	33	42	78.5714285714286	b1280
NC_000913.3	b1279,b1280	2	8	42	19.047619047619	b1280
NC_000913.3	b1281,b1282	2	12	29	41.3793103448276	b1281
NC_000913.3	b1281	1	16	29	55.1724137931034	b1281
NC_000913.3	b1281,b1282	2	12	15	80	b1282
NC_000913.3	b1284,b4596	2	31	40	77.5	b1284
NC_000913.3	b1284	1	8	40	20	b1284
NC_000913.3	b1286	1	38	39	97.4358974358974	b1286
NC_000913.3	b1288	1	32	33	96.969696969697	b1288
NC_000913.3	b1291	1	8	9	88.8888888888889	b1291
NC_000913.3	b1293	1	10	13	76.9230769230769	b1293
NC_000913.3	b1299	1	9	12	75	b1299
NC_000913.3	b1316	1	7	7	100	b1316
NC_000913.3	b1322	1	26	37	70.2702702702703	b1322
NC_000913.3	b1323	1	12	18	66.6666666666667	b1323
NC_000913.3	b1324	1	28	30	93.3333333333333	b1324
NC_000913.3	b1328	1	10	12	83.3333333333333	b1328
NC_000913.3	b1330	1	15	18	83.3333333333333	b1330
NC_000913.3	b1333	1	11	11	100	b1333
NC_000913.3	b1334	1	42	44	95.4545454545455	b1334
NC_000913.3	b1336	1	6	6	100	b1336
NC_000913.3	b1340,b1341	2	6	28	21.4285714285714	b1340
NC_000913.3	b1340	1	21	28	75	b1340
NC_000913.3	b1340,b1341	2	6	12	50	b1341
NC_000913.3	b1343	1	9	9	100	b1343
NC_000913.3	b1344	1	14	17	82.3529411764706	b1344
NC_000913.3	b1356	1	6	6	100	b1356
NC_000913.3	b1363	1	12	12	100	b1363
NC_000913.3	b1376	1	10	10	100	b1376
NC_000913.3	b1378	1	28	29	96.551724137931	b1378
NC_000913.3	b1379,b4529	2	29	34	85.2941176470588	b1379
NC_000913.3	b1380,b1381	2	8	38	21.0526315789474	b1380
NC_000913.3	b1380	1	26	38	68.4210526315789	b1380
NC_000913.3	b1381	1	6	17	35.2941176470588	b1381
NC_000913.3	b1380,b1381	2	8	17	47.0588235294118	b1381
NC_000913.3	b1413	1	35	35	100	b1413
NC_000913.3	b1415,b4493	2	8	10	80	b1415
NC_000913.3	b1420,b4428	2	18	19	94.7368421052632	b1420
NC_000913.3	b1421	1	15	15	100	b1421
NC_000913.3	b1424	1	34	34	100	b1424
NC_000913.3	b1426	1	8	10	80	b1426
NC_000913.3	b1430	1	16	22	72.7272727272727	b1430
NC_000913.3	b1431	1	12	15	80	b1431
NC_000913.3	b1432	1	9	9	100	b1432
NC_000913.3	b1435	1	9	9	100	b1435
NC_000913.3	b1442	1	10	10	100	b1442
NC_000913.3	b1446	1	13	17	76.4705882352941	b1446
NC_000913.3	b1452,b1453	2	10	14	71.4285714285714	b1452
NC_000913.3	b1452,b1453	2	10	132	7.57575757575758	b1453
NC_000913.3	b1453	1	122	132	92.4242424242424	b1453
NC_000913.3	b1464	1	6	6	100	b1464
NC_000913.3	b1474,b1475,b1476	3	8	103	7.76699029126214	b1474
NC_000913.3	b1474,b1475	2	11	103	10.6796116504854	b1474
NC_000913.3	b1474	1	84	103	81.5533980582524	b1474
NC_000913.3	b1475,b1476	2	61	109	55.9633027522936	b1475
NC_000913.3	b1474,b1475,b1476	3	8	109	7.3394495412844	b1475
NC_000913.3	b1475	1	29	109	26.605504587156	b1475
NC_000913.3	b1474,b1475	2	11	109	10.0917431192661	b1475
NC_000913.3	b1476	1	24	93	25.8064516129032	b1476
NC_000913.3	b1475,b1476	2	61	93	65.5913978494624	b1476
NC_000913.3	b1474,b1475,b1476	3	8	93	8.60215053763441	b1476
NC_000913.3	b1477	1	11	11	100	b1477
NC_000913.3	b1479	1	101	102	99.0196078431373	b1479
NC_000913.3	b1482	1	6	7	85.7142857142857	b1482
NC_000913.3	b1507	1	8	10	80	b1507
NC_000913.3	b1511	1	7	8	87.5	b1511
NC_000913.3	b1529	1	7	7	100	b1529
NC_000913.3	b1533	1	16	22	72.7272727272727	b1533
NC_000913.3	b1538	1	26	27	96.2962962962963	b1538
NC_000913.3	b1539	1	18	21	85.7142857142857	b1539
NC_000913.3	b1540	1	19	22	86.3636363636364	b1540
NC_000913.3	b1541	1	14	14	100	b1541
NC_000913.3	b1557	1	228	229	99.5633187772926	b1557
NC_000913.3	b1558	1	15	16	93.75	b1558
NC_000913.3	b1560	1	22	23	95.6521739130435	b1560
NC_000913.3	b1562	1	7	7	100	b1562
NC_000913.3	b1566	1	12	12	100	b1566
NC_000913.3	b1585	1	7	11	63.6363636363636	b1585
NC_000913.3	b1587	1	11	11	100	b1587
NC_000913.3	b1590,b1591	2	8	10	80	b1590
NC_000913.3	b1591	1	8	16	50	b1591
NC_000913.3	b1590,b1591	2	8	16	50	b1591
NC_000913.3	b1593	1	18	21	85.7142857142857	b1593
NC_000913.3	b1594	1	14	14	100	b1594
NC_000913.3	b1596	1	16	16	100	b1596
NC_000913.3	b1598	1	13	15	86.6666666666667	b1598
NC_000913.3	b1602,b1603	2	13	83	15.6626506024096	b1602
NC_000913.3	b1602	1	66	83	79.5180722891566	b1602
NC_000913.3	b1602,b1603	2	13	46	28.2608695652174	b1603
NC_000913.3	b1603	1	32	46	69.5652173913043	b1603
NC_000913.3	b1604	1	13	13	100	b1604
NC_000913.3	b1605,b1606	2	7	51	13.7254901960784	b1605
NC_000913.3	b1605	1	44	51	86.2745098039216	b1605
NC_000913.3	b1605,b1606	2	7	12	58.3333333333333	b1606
NC_000913.3	b1609	1	7	7	100	b1609
NC_000913.3	b1613	1	7	7	100	b1613
NC_000913.3	b1614	1	31	31	100	b1614
NC_000913.3	b1623	1	10	10	100	b1623
NC_000913.3	b1624	1	8	8	100	b1624
NC_000913.3	b1625,b1626	2	9	17	52.9411764705882	b1625
NC_000913.3	b1625,b1626	2	9	21	42.8571428571429	b1626
NC_000913.3	b1626	1	8	21	38.0952380952381	b1626
NC_000913.3	b1627,b1628	2	15	29	51.7241379310345	b1627
NC_000913.3	b1627	1	10	29	34.4827586206897	b1627
NC_000913.3	b1628,b1629	2	8	41	19.5121951219512	b1628
NC_000913.3	b1627,b1628	2	15	41	36.5853658536585	b1628
NC_000913.3	b1628	1	16	41	39.0243902439024	b1628
NC_000913.3	b1629	1	21	31	67.741935483871	b1629
NC_000913.3	b1628,b1629	2	8	31	25.8064516129032	b1629
NC_000913.3	b1633	1	8	9	88.8888888888889	b1633
NC_000913.3	b1634	1	260	260	100	b1634
NC_000913.3	b1636	1	22	27	81.4814814814815	b1636
NC_000913.3	b1637	1	124	130	95.3846153846154	b1637
NC_000913.3	b1641	1	90	93	96.7741935483871	b1641
NC_000913.3	b1645	1	6	9	66.6666666666667	b1645
NC_000913.3	b1651	1	10	12	83.3333333333333	b1651
NC_000913.3	b1653	1	12	15	80	b1653
NC_000913.3	b1654	1	68	69	98.5507246376812	b1654
NC_000913.3	b1655	1	13	13	100	b1655
NC_000913.3	b1656	1	25	26	96.1538461538462	b1656
NC_000913.3	b1657	1	6	7	85.7142857142857	b1657
NC_000913.3	b1658	1	37	40	92.5	b1658
NC_000913.3	b1660	1	47	47	100	b1660
NC_000913.3	b1661	1	21	23	91.304347826087	b1661
NC_000913.3	b1662	1	8	10	80	b1662
NC_000913.3	b1663	1	15	17	88.2352941176471	b1663
NC_000913.3	b1664	1	29	31	93.5483870967742	b1664
NC_000913.3	b1667	1	93	96	96.875	b1667
NC_000913.3	b1676	1	44	44	100	b1676
NC_000913.3	b1677	1	357	359	99.4428969359331	b1677
NC_000913.3	b1686,b1687	2	14	19	73.6842105263158	b1686
NC_000913.3	b1687	1	12	26	46.1538461538462	b1687
NC_000913.3	b1686,b1687	2	14	26	53.8461538461538	b1687
NC_000913.3	b1688	1	54	54	100	b1688
NC_000913.3	b1693	1	15	15	100	b1693
NC_000913.3	b1702	1	22	22	100	b1702
NC_000913.3	b1706	1	6	6	100	b1706
NC_000913.3	b1709	1	6	8	75	b1709
NC_000913.3	b1712,b1713	2	75	85	88.2352941176471	b1712
NC_000913.3	b1712	1	9	85	10.5882352941176	b1712
NC_000913.3	b1713,b1714	2	19	237	8.0168776371308	b1713
NC_000913.3	b1713	1	142	237	59.915611814346	b1713
NC_000913.3	b1712,b1713	2	75	237	31.6455696202532	b1713
NC_000913.3	b1714	1	16	36	44.4444444444444	b1714
NC_000913.3	b1713,b1714	2	19	36	52.7777777777778	b1714
NC_000913.3	b1716,b1717,b1718,b1719	4	129	369	34.9593495934959	b1716
NC_000913.3	b1716,b1717,b1718	3	127	369	34.4173441734417	b1716
NC_000913.3	b1716,b1717	2	51	369	13.8211382113821	b1716
NC_000913.3	b1716	1	62	369	16.8021680216802	b1716
NC_000913.3	b1716,b1717,b1718,b1719	4	129	398	32.4120603015075	b1717
NC_000913.3	b1717,b1718,b1719	3	66	398	16.5829145728643	b1717
NC_000913.3	b1717,b1718	2	23	398	5.77889447236181	b1717
NC_000913.3	b1716,b1717,b1718	3	127	398	31.9095477386935	b1717
NC_000913.3	b1716,b1717	2	51	398	12.8140703517588	b1717
NC_000913.3	b1716,b1717,b1718,b1719	4	129	748	17.2459893048128	b1718
NC_000913.3	b1718,b1719	2	320	748	42.7807486631016	b1718
NC_000913.3	b1717,b1718,b1719	3	66	748	8.82352941176471	b1718
NC_000913.3	b1717,b1718	2	23	748	3.07486631016043	b1718
NC_000913.3	b1716,b1717,b1718	3	127	748	16.9786096256685	b1718
NC_000913.3	b1718	1	83	748	11.096256684492	b1718
NC_000913.3	b1719	1	254	769	33.0299089726918	b1719
NC_000913.3	b1716,b1717,b1718,b1719	4	129	769	16.7750325097529	b1719
NC_000913.3	b1718,b1719	2	320	769	41.6124837451235	b1719
NC_000913.3	b1717,b1718,b1719	3	66	769	8.58257477243173	b1719
NC_000913.3	b1722	1	34	34	100	b1722
NC_000913.3	b1726	1	8	11	72.7272727272727	b1726
NC_000913.3	b1729	1	16	17	94.1176470588235	b1729
NC_000913.3	b1733,b1734	2	6	11	54.5454545454545	b1733
NC_000913.3	b1733,b1734	2	6	6	100	b1734
NC_000913.3	b1740	1	11	12	91.6666666666667	b1740
NC_000913.3	b1742	1	6	8	75	b1742
NC_000913.3	b1743	1	15	15	100	b1743
NC_000913.3	b1749	1	25	25	100	b1749
NC_000913.3	b1750	1	7	9	77.7777777777778	b1750
NC_000913.3	b1757	1	11	11	100	b1757
NC_000913.3	b1761	1	35	38	92.1052631578947	b1761
NC_000913.3	b1763,b1764	2	13	42	30.952380952381	b1763
NC_000913.3	b1763	1	29	42	69.0476190476191	b1763
NC_000913.3	b1763,b1764	2	13	20	65	b1764
NC_000913.3	b1764	1	7	20	35	b1764
NC_000913.3	b1766	1	11	11	100	b1766
NC_000913.3	b1768	1	9	13	69.2307692307692	b1768
NC_000913.3	b1771	1	6	8	75	b1771
NC_000913.3	b1777	1	6	8	75	b1777
NC_000913.3	b1779	1	164	164	100	b1779
NC_000913.3	b1782	1	16	17	94.1176470588235	b1782
NC_000913.3	b1783	1	10	10	100	b1783
NC_000913.3	b1786	1	6	8	75	b1786
NC_000913.3	b1798	1	14	14	100	b1798
NC_000913.3	b1804	1	39	45	86.6666666666667	b1804
NC_000913.3	b1805	1	19	21	90.4761904761905	b1805
NC_000913.3	b1806	1	13	19	68.4210526315789	b1806
NC_000913.3	b1808	1	15	16	93.75	b1808
NC_000913.3	b1809	1	7	8	87.5	b1809
NC_000913.3	b1814	1	20	21	95.2380952380952	b1814
NC_000913.3	b1816	1	15	17	88.2352941176471	b1816
NC_000913.3	b1817	1	17	23	73.9130434782609	b1817
NC_000913.3	b1819	1	8	16	50	b1819
NC_000913.3	b1821,b1822	2	19	87	21.8390804597701	b1821
NC_000913.3	b1821	1	67	87	77.0114942528736	b1821
NC_000913.3	b1822,b1823,b1824	3	19	72	26.3888888888889	b1822
NC_000913.3	b1822	1	33	72	45.8333333333333	b1822
NC_000913.3	b1821,b1822	2	19	72	26.3888888888889	b1822
NC_000913.3	b1823,b1824	2	350	399	87.719298245614	b1823
NC_000913.3	b1822,b1823,b1824	3	19	399	4.76190476190476	b1823
NC_000913.3	b1823	1	29	399	7.26817042606516	b1823
NC_000913.3	b1823,b1824	2	350	547	63.9853747714808	b1824
NC_000913.3	b1824	1	177	547	32.3583180987203	b1824
NC_000913.3	b1822,b1823,b1824	3	19	547	3.47349177330896	b1824
NC_000913.3	b1827	1	10	11	90.9090909090909	b1827
NC_000913.3	b1829	1	10	13	76.9230769230769	b1829
NC_000913.3	b1830,b1831,b1832	3	11	776	1.41752577319588	b1830
NC_000913.3	b1830,b1831	2	508	776	65.4639175257732	b1830
NC_000913.3	b1830	1	254	776	32.7319587628866	b1830
NC_000913.3	b1831,b1832	2	51	1207	4.22535211267606	b1831
NC_000913.3	b1830,b1831,b1832	3	11	1207	0.911350455675228	b1831
NC_000913.3	b1831	1	636	1207	52.6926263463132	b1831
NC_000913.3	b1830,b1831	2	508	1207	42.0878210439105	b1831
NC_000913.3	b1831,b1832	2	51	159	32.0754716981132	b1832
NC_000913.3	b1832	1	97	159	61.0062893081761	b1832
NC_000913.3	b1830,b1831,b1832	3	11	159	6.91823899371069	b1832
NC_000913.3	b1833	1	14	14	100	b1833
NC_000913.3	b1834	1	14	14	100	b1834
NC_000913.3	b1839,b1840	2	7	11	63.6363636363636	b1839
NC_000913.3	b1839,b1840	2	7	13	53.8461538461538	b1840
NC_000913.3	b1842,b1843	2	7	13	53.8461538461538	b1842
NC_000913.3	b1842,b1843	2	7	13	53.8461538461538	b1843
NC_000913.3	b1849	1	11	15	73.3333333333333	b1849
NC_000913.3	b1850,b1851	2	37	65	56.9230769230769	b1850
NC_000913.3	b1850	1	24	65	36.9230769230769	b1850
NC_000913.3	b1851	1	12	50	24	b1851
NC_000913.3	b1850,b1851	2	37	50	74	b1851
NC_000913.3	b1852	1	38	42	90.4761904761905	b1852
NC_000913.3	b1854	1	41	41	100	b1854
NC_000913.3	b1855	1	14	15	93.3333333333333	b1855
NC_000913.3	b1856	1	8	12	66.6666666666667	b1856
NC_000913.3	b1859	1	15	18	83.3333333333333	b1859
NC_000913.3	b1860,b1861	2	16	40	40	b1860
NC_000913.3	b1860	1	22	40	55	b1860
NC_000913.3	b1860,b1861	2	16	46	34.7826086956522	b1861
NC_000913.3	b1861	1	30	46	65.2173913043478	b1861
NC_000913.3	b1863,b1864,b1865	3	9	45	20	b1863
NC_000913.3	b1863,b1864	2	12	45	26.6666666666667	b1863
NC_000913.3	b1863	1	21	45	46.6666666666667	b1863
NC_000913.3	b1863,b1864,b1865	3	9	54	16.6666666666667	b1864
NC_000913.3	b1864,b1865	2	20	54	37.037037037037	b1864
NC_000913.3	b1864	1	9	54	16.6666666666667	b1864
NC_000913.3	b1863,b1864	2	12	54	22.2222222222222	b1864
NC_000913.3	b1863,b1864,b1865	3	9	55	16.3636363636364	b1865
NC_000913.3	b1864,b1865	2	20	55	36.3636363636364	b1865
NC_000913.3	b1865	1	22	55	40	b1865
NC_000913.3	b1866	1	33	37	89.1891891891892	b1866
NC_000913.3	b1867	1	8	10	80	b1867
NC_000913.3	b1869	1	9	12	75	b1869
NC_000913.3	b1874	1	7	11	63.6363636363636	b1874
NC_000913.3	b1876	1	28	29	96.551724137931	b1876
NC_000913.3	b1880	1	19	21	90.4761904761905	b1880
NC_000913.3	b1886	1	9	10	90	b1886
NC_000913.3	b1891,b1892	2	22	24	91.6666666666667	b1891
NC_000913.3	b1892	1	32	54	59.2592592592593	b1892
NC_000913.3	b1891,b1892	2	22	54	40.7407407407407	b1892
NC_000913.3	b1896	1	10	12	83.3333333333333	b1896
NC_000913.3	b1905	1	6	7	85.7142857142857	b1905
NC_000913.3	b1907,b1908	2	9	20	45	b1907
NC_000913.3	b1907	1	11	20	55	b1907
NC_000913.3	b1908	1	56	65	86.1538461538462	b1908
NC_000913.3	b1907,b1908	2	9	65	13.8461538461538	b1908
NC_000913.3	b1913,b1914	2	12	22	54.5454545454545	b1913
NC_000913.3	b1913	1	10	22	45.4545454545455	b1913
NC_000913.3	b1914	1	22	34	64.7058823529412	b1914
NC_000913.3	b1913,b1914	2	12	34	35.2941176470588	b1914
NC_000913.3	b1915	1	15	16	93.75	b1915
NC_000913.3	b1921,b1922	2	12	17	70.5882352941177	b1921
NC_000913.3	b1921,b1922	2	12	48	25	b1922
NC_000913.3	b1922	1	36	48	75	b1922
NC_000913.3	b1923	1	78	78	100	b1923
NC_000913.3	b1928	1	6	6	100	b1928
NC_000913.3	b1929	1	8	8	100	b1929
NC_000913.3	b1930	1	7	7	100	b1930
NC_000913.3	b1936,b1937	2	7	9	77.7777777777778	b1936
NC_000913.3	b1936,b1937	2	7	12	58.3333333333333	b1937
NC_000913.3	b1938	1	26	27	96.2962962962963	b1938
NC_000913.3	b1945	1	12	16	75	b1945
NC_000913.3	b1948	1	6	7	85.7142857142857	b1948
NC_000913.3	b1956	1	7	8	87.5	b1956
NC_000913.3	b1961	1	8	14	57.1428571428571	b1961
NC_000913.3	b1976	1	6	6	100	b1976
NC_000913.3	b1978	1	9	9	100	b1978
NC_000913.3	b1981	1	41	41	100	b1981
NC_000913.3	b1983	1	8	8	100	b1983
NC_000913.3	b1985	1	7	7	100	b1985
NC_000913.3	b1990	1	10	10	100	b1990
NC_000913.3	b1991	1	14	18	77.7777777777778	b1991
NC_000913.3	b1992	1	23	28	82.1428571428571	b1992
NC_000913.3	b1993	1	6	7	85.7142857142857	b1993
NC_000913.3	b1994	1	32	32	100	b1994
NC_000913.3	b2000	1	167	175	95.4285714285714	b2000
NC_000913.3	b2001	1	6	17	35.2941176470588	b2001
NC_000913.3	b2006	1	11	11	100	b2006
NC_000913.3	b2007	1	41	47	87.2340425531915	b2007
NC_000913.3	b2010	1	14	14	100	b2010
NC_000913.3	b2014	1	126	126	100	b2014
NC_000913.3	b2026	1	17	20	85	b2026
NC_000913.3	b2027	1	37	38	97.3684210526316	b2027
NC_000913.3	b2029	1	102	104	98.0769230769231	b2029
NC_000913.3	b2030	1	9	12	75	b2030
NC_000913.3	b2033,b2034	2	6	12	50	b2033
NC_000913.3	b2034	1	8	15	53.3333333333333	b2034
NC_000913.3	b2033,b2034	2	6	15	40	b2034
NC_000913.3	b2039	1	11	12	91.6666666666667	b2039
NC_000913.3	b2040	1	6	9	66.6666666666667	b2040
NC_000913.3	b2041	1	71	74	95.9459459459459	b2041
NC_000913.3	b2042	1	30	31	96.7741935483871	b2042
NC_000913.3	b2063	1	64	64	100	b2063
NC_000913.3	b2064,b2065	2	22	55	40	b2064
NC_000913.3	b2064	1	30	55	54.5454545454545	b2064
NC_000913.3	b2065,b2066	2	6	61	9.83606557377049	b2065
NC_000913.3	b2065	1	30	61	49.1803278688525	b2065
NC_000913.3	b2064,b2065	2	22	61	36.0655737704918	b2065
NC_000913.3	b2065,b2066	2	6	18	33.3333333333333	b2066
NC_000913.3	b2066	1	9	18	50	b2066
NC_000913.3	b2067	1	8	11	72.7272727272727	b2067
NC_000913.3	b2068	1	8	11	72.7272727272727	b2068
NC_000913.3	b2069,b2070	2	14	34	41.1764705882353	b2069
NC_000913.3	b2069	1	20	34	58.8235294117647	b2069
NC_000913.3	b2069,b2070	2	14	18	77.7777777777778	b2070
NC_000913.3	b2079	1	14	18	77.7777777777778	b2079
NC_000913.3	b2081	1	63	65	96.9230769230769	b2081
NC_000913.3	b2091,b2092	2	13	26	50	b2091
NC_000913.3	b2091	1	11	26	42.3076923076923	b2091
NC_000913.3	b2092	1	56	75	74.6666666666667	b2092
NC_000913.3	b2091,b2092	2	13	75	17.3333333333333	b2092
NC_000913.3	b2094,b2095	2	10	22	45.4545454545455	b2094
NC_000913.3	b2095,b2096	2	10	45	22.2222222222222	b2095
NC_000913.3	b2095	1	19	45	42.2222222222222	b2095
NC_000913.3	b2094,b2095	2	10	45	22.2222222222222	b2095
NC_000913.3	b2095,b2096	2	10	31	32.258064516129	b2096
NC_000913.3	b2096	1	20	31	64.5161290322581	b2096
NC_000913.3	b2097	1	7	7	100	b2097
NC_000913.3	b2102	1	6	9	66.6666666666667	b2102
NC_000913.3	b2103,b2104	2	7	15	46.6666666666667	b2103
NC_000913.3	b2103	1	6	15	40	b2103
NC_000913.3	b2104	1	22	30	73.3333333333333	b2104
NC_000913.3	b2103,b2104	2	7	30	23.3333333333333	b2104
NC_000913.3	b2106	1	7	9	77.7777777777778	b2106
NC_000913.3	b2107	1	10	12	83.3333333333333	b2107
NC_000913.3	b2113	1	53	53	100	b2113
NC_000913.3	b2114	1	44	44	100	b2114
NC_000913.3	b2126	1	6	9	66.6666666666667	b2126
NC_000913.3	b2127	1	10	11	90.9090909090909	b2127
NC_000913.3	b2132	1	50	51	98.0392156862745	b2132
NC_000913.3	b2133	1	13	18	72.2222222222222	b2133
NC_000913.3	b2134	1	56	61	91.8032786885246	b2134
NC_000913.3	b2136,b2137	2	6	21	28.5714285714286	b2136
NC_000913.3	b2136	1	15	21	71.4285714285714	b2136
NC_000913.3	b2136,b2137	2	6	7	85.7142857142857	b2137
NC_000913.3	b2140	1	6	6	100	b2140
NC_000913.3	b2143	1	36	39	92.3076923076923	b2143
NC_000913.3	b2152,b2153	2	28	38	73.6842105263158	b2152
NC_000913.3	b2152	1	9	38	23.6842105263158	b2152
NC_000913.3	b2153	1	15	43	34.8837209302326	b2153
NC_000913.3	b2152,b2153	2	28	43	65.1162790697674	b2153
NC_000913.3	b2155	1	6	6	100	b2155
NC_000913.3	b2156	1	28	28	100	b2156
NC_000913.3	b2158	1	44	46	95.6521739130435	b2158
NC_000913.3	b2159,b2160	2	6	13	46.1538461538462	b2159
NC_000913.3	b2159,b2160	2	6	10	60	b2160
NC_000913.3	b2161	1	12	12	100	b2161
NC_000913.3	b2164	1	14	14	100	b2164
NC_000913.3	b2167,b2168,b2169	3	7	122	5.73770491803279	b2167
NC_000913.3	b2167,b2168	2	16	122	13.1147540983607	b2167
NC_000913.3	b2167	1	99	122	81.1475409836066	b2167
NC_000913.3	b2167,b2168,b2169	3	7	54	12.962962962963	b2168
NC_000913.3	b2168,b2169	2	21	54	38.8888888888889	b2168
NC_000913.3	b2167,b2168	2	16	54	29.6296296296296	b2168
NC_000913.3	b2168	1	10	54	18.5185185185185	b2168
NC_000913.3	b2169	1	13	41	31.7073170731707	b2169
NC_000913.3	b2167,b2168,b2169	3	7	41	17.0731707317073	b2169
NC_000913.3	b2168,b2169	2	21	41	51.219512195122	b2169
NC_000913.3	b2173,b2174	2	7	12	58.3333333333333	b2173
NC_000913.3	b2174	1	26	34	76.4705882352941	b2174
NC_000913.3	b2173,b2174	2	7	34	20.5882352941176	b2174
NC_000913.3	b2175	1	336	339	99.1150442477876	b2175
NC_000913.3	b2180,b2181	2	7	10	70	b2180
NC_000913.3	b2180,b2181	2	7	14	50	b2181
NC_000913.3	b2181	1	7	14	50	b2181
NC_000913.3	b2182	1	84	88	95.4545454545455	b2182
NC_000913.3	b2185	1	180	181	99.4475138121547	b2185
NC_000913.3	b2186	1	136	137	99.2700729927007	b2186
NC_000913.3	b2188	1	10	12	83.3333333333333	b2188
NC_000913.3	b2190,b2190	1	38	39	97.4358974358974	b2190
NC_000913.3	b2190,b2190	1	38	39	97.4358974358974	b2190
NC_000913.3	b2193	1	56	59	94.9152542372881	b2193
NC_000913.3	b2194	1	27	30	90	b2194
NC_000913.3	b2196	1	15	22	68.1818181818182	b2196
NC_000913.3	b2199,b2200	2	16	19	84.2105263157895	b2199
NC_000913.3	b2200	1	8	25	32	b2200
NC_000913.3	b2199,b2200	2	16	25	64	b2200
NC_000913.3	b2201,b2202	2	20	37	54.0540540540541	b2201
NC_000913.3	b2201	1	11	37	29.7297297297297	b2201
NC_000913.3	b2201,b2202	2	20	34	58.8235294117647	b2202
NC_000913.3	b2203,b2204	2	19	32	59.375	b2203
NC_000913.3	b2204	1	70	105	66.6666666666667	b2204
NC_000913.3	b2203,b2204	2	19	105	18.0952380952381	b2204
NC_000913.3	b2205,b2206	2	26	44	59.0909090909091	b2205
NC_000913.3	b2205	1	6	44	13.6363636363636	b2205
NC_000913.3	b2206	1	25	56	44.6428571428571	b2206
NC_000913.3	b2205,b2206	2	26	56	46.4285714285714	b2206
NC_000913.3	b2208	1	21	21	100	b2208
NC_000913.3	b2209	1	38	38	100	b2209
NC_000913.3	b2212,b2213	2	6	10	60	b2212
NC_000913.3	b2213	1	18	28	64.2857142857143	b2213
NC_000913.3	b2212,b2213	2	6	28	21.4285714285714	b2213
NC_000913.3	b2214	1	7	12	58.3333333333333	b2214
NC_000913.3	b2215	1	1238	1241	99.7582594681708	b2215
NC_000913.3	b2216,b2217	2	103	130	79.2307692307692	b2216
NC_000913.3	b2216	1	27	130	20.7692307692308	b2216
NC_000913.3	b2217	1	16	120	13.3333333333333	b2217
NC_000913.3	b2216,b2217	2	103	120	85.8333333333333	b2217
NC_000913.3	b2218	1	34	35	97.1428571428571	b2218
NC_000913.3	b2225	1	9	9	100	b2225
NC_000913.3	b2231	1	81	81	100	b2231
NC_000913.3	b2232	1	15	18	83.3333333333333	b2232
NC_000913.3	b2233	1	16	19	84.2105263157895	b2233
NC_000913.3	b2234	1	20	27	74.0740740740741	b2234
NC_000913.3	b2235,b2236	2	12	22	54.5454545454545	b2235
NC_000913.3	b2235,b2236	2	12	16	75	b2236
NC_000913.3	b2237	1	14	14	100	b2237
NC_000913.3	b2239,b2240	2	20	64	31.25	b2239
NC_000913.3	b2239	1	44	64	68.75	b2239
NC_000913.3	b2240	1	22	42	52.3809523809524	b2240
NC_000913.3	b2239,b2240	2	20	42	47.6190476190476	b2240
NC_000913.3	b2241,b2242	2	10	29	34.4827586206897	b2241
NC_000913.3	b2241	1	19	29	65.5172413793103	b2241
NC_000913.3	b2242,b2243	2	11	34	32.3529411764706	b2242
NC_000913.3	b2241,b2242	2	10	34	29.4117647058824	b2242
NC_000913.3	b2242	1	13	34	38.2352941176471	b2242
NC_000913.3	b2243	1	6	17	35.2941176470588	b2243
NC_000913.3	b2242,b2243	2	11	17	64.7058823529412	b2243
NC_000913.3	b2249	1	7	10	70	b2249
NC_000913.3	b2250	1	74	77	96.1038961038961	b2250
NC_000913.3	b2260,b2261,b2262	3	9	54	16.6666666666667	b2260
NC_000913.3	b2260,b2261	2	24	54	44.4444444444444	b2260
NC_000913.3	b2260	1	19	54	35.1851851851852	b2260
NC_000913.3	b2261,b2262,b2263	3	6	61	9.83606557377049	b2261
NC_000913.3	b2260,b2261,b2262	3	9	61	14.7540983606557	b2261
NC_000913.3	b2261,b2262	2	9	61	14.7540983606557	b2261
NC_000913.3	b2260,b2261	2	24	61	39.344262295082	b2261
NC_000913.3	b2261	1	11	61	18.0327868852459	b2261
NC_000913.3	b2261,b2262,b2263	3	6	39	15.3846153846154	b2262
NC_000913.3	b2262	1	7	39	17.9487179487179	b2262
